Age,Workclass,Fnlwgt,Education,Education.Num,Marital.Status,Occupation,Relationship,Race,Sex,Capital.Gain,Capital.Loss,Hours.Per.Week,Native.Country,Income
36,Private,"357,619",Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0.00,60,Germany,<=50K
36,Private,"358,373",HS-grad,9,Separated,Machine-op-inspct,Not-in-family,Black,Female,0,0.00,36,United-States,<=50K
36,Private,"358,682",Bachelors,13,Never-married,Exec-managerial,Other-relative,White,Male,0,0.00,50,N/A,<=50K
36,Private,"35,945",HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.00,50,United-States,>50K
36,Private,"359,678",HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,Black,Female,0,0.00,48,United-States,<=50K
36,Private,"361,888",HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0.00,45,United-States,>50K
36,Private,"361,888",Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.00,40,N/A,>50K
36,Private,"36,423",HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0.00,25,United-States,>50K
36,Private,"365,739",HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0.00,40,United-States,<=50K
36,Private,"369,843",HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0.00,50,United-States,<=50K
36,Private,"370,156",HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0.00,38,United-States,<=50K
36,Private,"370,767",HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,"2,377.00",60,United-States,<=50K
36,Private,"373,952",10th,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0.00,40,United-States,<=50K
36,Private,"374,983",11th,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0.00,40,United-States,<=50K
36,Private,"376,455",Assoc-voc,11,Divorced,Craft-repair,Not-in-family,White,Male,0,0.00,38,United-States,<=50K
36,Private,"37,778",Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.00,40,United-States,<=50K
36,Private,"383,518",Some-college,10,Married-civ-spouse,Adm-clerical,Wife,Black,Female,"99,999",0.00,40,United-States,>50K
36,Private,"386,726",Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,"1,977.00",44,United-States,>50K
36,Private,"389,725",Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Male,0,0.00,45,United-States,<=50K
36,Private,"393,673",Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0.00,50,United-States,>50K
36,Private,"398,931",Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,"1,485.00",50,United-States,>50K
36,Private,"398,931",HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0.00,40,United-States,<=50K
36,Private,"405,155",5th-6th,3,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.00,40,Mexico,<=50K
36,Private,"408,229",Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0.00,32,United-States,<=50K
36,Private,"410,034",Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.00,45,United-States,<=50K
36,Private,"41,017",Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.00,52,United-States,>50K
36,Private,"410,489",Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,0.00,45,United-States,<=50K
36,Private,"411,797",Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0.00,35,United-States,>50K
36,Private,"414,683",Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0.00,40,United-States,<=50K
36,Private,"41,490",Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0.00,40,United-States,<=50K
36,Private,"415,578",Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.00,40,United-States,>50K
36,Private,"41,624",10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.00,70,Mexico,<=50K
36,Private,"416,745",Assoc-acdm,12,Divorced,Exec-managerial,Not-in-family,White,Male,0,0.00,48,United-States,<=50K
36,Private,"416,745",Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0.00,40,United-States,<=50K
36,Private,"418,702",Assoc-voc,11,Divorced,Adm-clerical,Unmarried,White,Female,0,0.00,40,United-States,<=50K
36,Private,"423,711",HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0.00,45,United-States,<=50K
36,Private,"43,701",Some-college,10,Widowed,Sales,Not-in-family,White,Female,0,0.00,20,United-States,<=50K
36,Private,"43,712",10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.00,40,United-States,<=50K
36,Private,"437,909",HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0.00,40,United-States,<=50K
36,Private,"447,346",HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0.00,50,United-States,>50K
36,Private,"448,337",HS-grad,9,Separated,Sales,Unmarried,Black,Female,0,0.00,40,United-States,<=50K
36,Private,"460,437",9th,5,Divorced,Sales,Not-in-family,White,Female,0,0.00,40,United-States,<=50K
36,Private,"461,337",Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0.00,40,United-States,<=50K
36,Private,"46,706",HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0.00,40,United-States,<=50K
36,Private,"469,056",HS-grad,9,Divorced,Sales,Unmarried,Black,Female,0,0.00,25,United-States,<=50K
36,Private,"47,310",HS-grad,9,Never-married,Other-service,Not-in-family,Black,Female,0,0.00,40,United-States,<=50K
36,Private,"484,024",HS-grad,9,Divorced,Machine-op-inspct,Unmarried,White,Male,0,0.00,40,United-States,<=50K
36,Private,"48,972",Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0.00,40,United-States,<=50K
36,Private,"49,626",HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.00,40,United-States,<=50K
36,Private,"49,837",Some-college,10,Divorced,Prof-specialty,Not-in-family,White,Female,0,0.00,40,United-States,<=50K
36,Private,"51,089",Bachelors,13,Never-married,Craft-repair,Not-in-family,White,Male,0,0.00,60,United-States,<=50K
36,Private,"51,100",Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.00,40,United-States,<=50K
36,Private,"51,838",Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0.00,40,United-States,<=50K
36,Private,"52,327",Masters,14,Married-civ-spouse,Prof-specialty,Husband,Other,Male,0,0.00,40,Iran,>50K
36,Private,"526,968",10th,6,Divorced,Exec-managerial,Unmarried,White,Female,0,0.00,40,United-States,<=50K
36,Private,"531,055",HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,"1,902.00",48,United-States,>50K
36,Private,"54,229",Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0.00,37,United-States,<=50K
36,Private,"544,686",HS-grad,9,Never-married,Adm-clerical,Other-relative,White,Female,"2,907",0.00,40,Nicaragua,<=50K
36,Private,"549,174",HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.00,40,United-States,<=50K
36,Private,"58,337",10th,6,Never-married,Sales,Unmarried,White,Female,0,0.00,35,N/A,<=50K
36,Private,"58,343",Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,"3,103",0.00,42,United-States,>50K
36,Private,"58,602",5th-6th,3,Never-married,Other-service,Not-in-family,White,Male,0,0.00,35,United-States,<=50K
36,Private,"592,930",HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0.00,50,United-States,>50K
36,Private,"605,502",10th,6,Never-married,Transport-moving,Not-in-family,Black,Female,0,0.00,40,United-States,<=50K
36,Private,"607,848",Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,"7,688",0.00,45,United-States,>50K
36,Private,"61,178",11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.00,40,United-States,<=50K
36,Private,"61,778",Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.00,60,United-States,>50K
36,Private,"62,346",HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0.00,40,United-States,<=50K
36,Private,"63,509",Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0.00,48,United-States,>50K
36,Private,"65,624",Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0.00,40,United-States,<=50K
36,Private,"659,504",Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0.00,45,United-States,>50K
36,Private,"66,173",Assoc-acdm,12,Married-civ-spouse,Sales,Wife,White,Female,0,0.00,15,United-States,<=50K
36,Private,"66,173",Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0.00,50,United-States,<=50K
36,Private,"66,304",Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.00,55,United-States,>50K
36,Private,"66,304",Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0.00,45,United-States,<=50K
36,Private,"67,728",HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,"5,013",0.00,40,Italy,<=50K
36,Private,"68,089",HS-grad,9,Never-married,Machine-op-inspct,Unmarried,Amer-Indian-Eskimo,Female,0,0.00,40,United-States,<=50K
36,Private,"68,273",Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0.00,40,United-States,>50K
36,Private,"70,282",Some-college,10,Divorced,Adm-clerical,Unmarried,Black,Female,0,0.00,40,United-States,<=50K
36,Private,"73,023",HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0.00,55,United-States,<=50K
36,Private,"732,569",9th,5,Divorced,Adm-clerical,Unmarried,White,Female,0,0.00,40,United-States,<=50K
36,Private,"745,768",Some-college,10,Never-married,Protective-serv,Unmarried,Black,Female,0,0.00,40,United-States,<=50K
36,Private,"74,791",Bachelors,13,Married-civ-spouse,Sales,Wife,White,Male,0,0.00,60,N/A,<=50K
36,Private,"749,105",HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0.00,36,United-States,<=50K
36,Private,"749,636",Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0.00,40,United-States,<=50K
36,Private,"75,073",Some-college,10,Never-married,Craft-repair,Not-in-family,Black,Male,0,0.00,55,United-States,<=50K
36,Private,"75,826",Bachelors,13,Divorced,Adm-clerical,Unmarried,White,Female,0,0.00,40,United-States,<=50K
36,Private,"76,417",HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.00,52,United-States,<=50K
36,Private,"76,845",HS-grad,9,Never-married,Other-service,Own-child,Black,Male,0,0.00,35,United-States,<=50K
36,Private,"77,820",Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.00,40,United-States,>50K
36,Private,"79,649",Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0.00,40,United-States,<=50K
36,Private,"80,743",HS-grad,9,Married-civ-spouse,Other-service,Wife,Asian-Pac-Islander,Female,0,0.00,40,South,<=50K
36,Private,"81,896",Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0.00,45,United-States,<=50K
36,Private,"82,743",Assoc-acdm,12,Never-married,Transport-moving,Not-in-family,White,Male,0,0.00,55,Iran,<=50K
36,Private,"83,089",5th-6th,3,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,"7,298",0.00,40,Mexico,>50K
36,Private,"83,471",HS-grad,9,Widowed,Other-service,Unmarried,Asian-Pac-Islander,Female,0,0.00,20,United-States,<=50K
36,Private,"83,893",Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.00,40,United-States,>50K
36,Private,"84,306",Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,"5,013",0.00,50,United-States,<=50K
36,Private,"85,272",Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0.00,30,United-States,>50K
36,Private,"86,459",Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,"1,887.00",50,United-States,>50K
36,Private,"88,967",11th,7,Never-married,Transport-moving,Unmarried,Amer-Indian-Eskimo,Male,0,0.00,65,United-States,<=50K
36,Private,"89,040",11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0.00,47,United-States,<=50K
36,Private,"89,202",Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,0,0.00,50,United-States,<=50K
36,Private,"89,508",Some-college,10,Divorced,Prof-specialty,Not-in-family,White,Male,0,0.00,50,United-States,<=50K
36,Private,"89,718",HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0.00,40,United-States,<=50K
36,Private,"90,159",Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0.00,32,United-States,>50K
36,Private,"90,897",Assoc-acdm,12,Never-married,Tech-support,Not-in-family,White,Female,0,0.00,40,United-States,<=50K
36,Private,"91,037",HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0.00,40,United-States,>50K
36,Private,"91,275",Some-college,10,Never-married,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,0,0.00,40,United-States,<=50K
36,Private,"93,225",11th,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0.00,40,United-States,<=50K
36,Private,"93,225",Bachelors,13,Never-married,Craft-repair,Not-in-family,White,Male,0,0.00,35,United-States,<=50K
36,Private,"93,225",HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0.00,40,United-States,<=50K
36,Private,"94,954",HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Female,0,0.00,40,United-States,<=50K
36,Private,"95,336",HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0.00,45,United-States,>50K
36,Private,"95,654",Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0.00,50,Iran,>50K
36,Private,"96,452",Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0.00,45,United-States,<=50K
36,Private,"98,360",HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.00,40,United-States,<=50K
36,Private,"98,389",Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.00,44,United-States,>50K
36,Private,"98,515",Assoc-voc,11,Divorced,Tech-support,Unmarried,White,Female,0,0.00,40,United-States,<=50K
36,Private,"99,146",HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0.00,45,United-States,>50K
36,Private,"99,146",Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,"1,887.00",40,United-States,>50K
36,Private,"99,270",HS-grad,9,Married-civ-spouse,Farming-fishing,Wife,White,Female,0,0.00,40,United-States,<=50K
36,Private,"99,374",Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0.00,40,United-States,<=50K
36,Private,"99,872",HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0.00,40,India,<=50K
36,Self-emp-inc,"102,729",Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0.00,70,United-States,<=50K
36,Self-emp-inc,"107,218",Some-college,10,Divorced,Sales,Unmarried,Asian-Pac-Islander,Male,0,0.00,55,United-States,<=50K
36,Self-emp-inc,"108,293",Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,"1,977.00",45,United-States,>50K
36,Self-emp-inc,"116,133",HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0.00,57,United-States,<=50K
36,Self-emp-inc,"164,866",Assoc-acdm,12,Separated,Exec-managerial,Not-in-family,White,Male,0,0.00,50,United-States,<=50K
36,Self-emp-inc,"166,880",HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0.00,70,United-States,<=50K
36,Self-emp-inc,"180,419",HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0.00,45,United-States,<=50K
36,Self-emp-inc,"180,477",Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.00,50,United-States,>50K
36,Self-emp-inc,"183,898",Bachelors,13,Divorced,Sales,Not-in-family,White,Male,0,0.00,60,United-States,<=50K
36,Self-emp-inc,"184,456",Bachelors,13,Never-married,Tech-support,Not-in-family,White,Male,"27,828",0.00,55,United-States,>50K
36,Self-emp-inc,"186,035",Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0.00,60,United-States,>50K
36,Self-emp-inc,"213,008",Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.00,40,United-States,>50K
36,Self-emp-inc,"216,711",HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,"99,999",0.00,50,N/A,>50K
36,Self-emp-inc,"242,080",Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0.00,80,United-States,>50K
36,Self-emp-inc,"251,730",Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0.00,60,United-States,>50K
36,Self-emp-inc,"27,408",Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,0,0.00,60,United-States,<=50K
36,Self-emp-inc,"306,156",Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,"15,024",0.00,60,United-States,>50K
36,Self-emp-inc,"337,778",Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.00,60,Yugoslavia,>50K
36,Self-emp-inc,"37,019",HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,0.00,50,United-States,<=50K
36,Self-emp-inc,"487,085",7th-8th,4,Never-married,Craft-repair,Unmarried,Black,Male,0,0.00,40,United-States,<=50K
36,Self-emp-inc,"77,146",Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,"15,024",0.00,45,United-States,>50K
36,Self-emp-not-inc,"105,021",Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.00,55,United-States,>50K
36,Self-emp-not-inc,"109,133",Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0.00,50,United-States,>50K
36,Self-emp-not-inc,"111,957",Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.00,52,United-States,<=50K
36,Self-emp-not-inc,"112,497",Prof-school,15,Divorced,Prof-specialty,Unmarried,White,Male,"25,236",0.00,40,United-States,>50K
36,Self-emp-not-inc,"118,429",HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.00,50,United-States,<=50K
36,Self-emp-not-inc,"122,493",HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.00,47,United-States,<=50K
36,Self-emp-not-inc,"125,933",Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Male,0,0.00,55,United-States,>50K
36,Self-emp-not-inc,"129,150",HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0.00,50,United-States,>50K
36,Self-emp-not-inc,"135,416",Some-college,10,Married-civ-spouse,Other-service,Wife,White,Female,0,0.00,50,United-States,<=50K
36,Self-emp-not-inc,"136,028",9th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.00,30,United-States,<=50K
36,Self-emp-not-inc,"138,940",Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,"4,386",0.00,50,United-States,>50K
36,Self-emp-not-inc,"138,940",HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0.00,70,United-States,<=50K
36,Self-emp-not-inc,"147,258",Assoc-voc,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0.00,60,United-States,>50K
36,Self-emp-not-inc,"150,371",HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0.00,40,United-States,<=50K
36,Self-emp-not-inc,"151,094",Assoc-voc,11,Separated,Exec-managerial,Not-in-family,White,Male,0,0.00,48,United-States,<=50K
36,Self-emp-not-inc,"151,322",Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0.00,45,United-States,>50K
36,Self-emp-not-inc,"153,976",HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0.00,50,United-States,<=50K
36,Self-emp-not-inc,"160,120",Bachelors,13,Married-civ-spouse,Sales,Husband,Other,Male,0,0.00,45,N/A,<=50K
36,Self-emp-not-inc,"164,526",Masters,14,Never-married,Sales,Not-in-family,White,Male,"10,520",0.00,45,United-States,>50K
